team_id,year,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass,team_id_tuple,team_id,year,new_id
9873,2012,49,1,,50,1,1,51,1,60,1,61,1,1,43,1,57,1,51,1,1,"(9873, 2012)",9873,2012,98732012
9873,2013,49,1,,50,1,1,51,1,76,2,61,1,1,43,1,57,1,51,1,1,"(9873, 2013)",9873,2013,98732013
9873,2014,49,1,59.0,52,1,1,51,1,67,2,56,1,1,47,1,51,1,46,1,1,"(9873, 2014)",9873,2014,98732014
9873,2015,49,1,59.0,52,1,1,51,1,67,2,56,1,1,47,1,51,1,46,1,1,"(9873, 2015)",9873,2015,98732015
9874,2010,66,1,,70,2,1,35,1,40,1,50,1,1,65,1,30,0,65,1,1,"(9874, 2010)",9874,2010,98742010
9874,2011,50,1,,50,1,1,35,1,65,1,35,1,1,45,1,55,1,65,1,1,"(9874, 2011)",9874,2011,98742011
9874,2012,63,1,,39,1,1,63,1,72,2,49,1,1,54,1,43,1,49,1,1,"(9874, 2012)",9874,2012,98742012
9874,2013,63,1,,39,1,1,63,1,64,1,49,1,1,54,1,43,1,49,1,1,"(9874, 2013)",9874,2013,98742013
9874,2014,63,1,62.0,39,1,1,63,1,64,1,49,1,1,54,1,43,1,49,1,1,"(9874, 2014)",9874,2014,98742014
9874,2015,63,1,62.0,39,1,1,63,1,64,1,49,1,1,54,1,43,1,49,1,1,"(9874, 2015)",9874,2015,98742015
9875,2010,70,2,,30,0,0,30,0,35,1,70,2,0,50,1,70,2,45,1,1,"(9875, 2010)",9875,2010,98752010
9875,2011,50,1,,35,1,0,65,1,65,1,50,1,1,50,1,70,2,45,1,1,"(9875, 2011)",9875,2011,98752011
9875,2012,60,1,,50,1,1,65,1,65,1,50,1,1,45,1,55,1,50,1,1,"(9875, 2012)",9875,2012,98752012
9875,2013,68,2,,52,1,1,68,2,69,2,53,1,1,44,1,57,1,53,1,0,"(9875, 2013)",9875,2013,98752013
9875,2014,72,2,74.0,34,1,1,76,2,66,1,73,2,1,61,1,59,1,39,1,1,"(9875, 2014)",9875,2014,98752014
9875,2015,53,1,70.0,37,1,1,68,2,54,1,67,2,1,47,1,57,1,53,1,0,"(9875, 2015)",9875,2015,98752015
9876,2012,50,1,,50,1,1,50,1,50,1,50,1,1,45,1,55,1,50,1,1,"(9876, 2012)",9876,2012,98762012
9876,2013,58,1,,63,1,1,55,1,57,1,61,1,1,47,1,59,1,63,1,1,"(9876, 2013)",9876,2013,98762013
9876,2014,63,1,46.0,48,1,1,39,1,54,1,55,1,1,31,0,47,1,37,1,1,"(9876, 2014)",9876,2014,98762014
9876,2015,57,1,29.0,38,1,1,39,1,54,1,55,1,1,47,1,59,1,52,1,1,"(9876, 2015)",9876,2015,98762015
9878,2011,50,1,,60,1,1,35,1,50,1,35,1,1,35,1,60,1,50,1,1,"(9878, 2011)",9878,2011,98782011
9878,2012,65,1,,65,1,1,65,1,50,1,65,1,1,45,1,45,1,35,1,1,"(9878, 2012)",9878,2012,98782012
9878,2013,55,1,,40,1,1,58,1,47,1,36,1,0,44,1,48,1,48,1,1,"(9878, 2013)",9878,2013,98782013
9878,2014,64,1,52.0,36,1,1,51,1,64,1,54,1,1,26,0,46,1,48,1,1,"(9878, 2014)",9878,2014,98782014
9878,2015,64,1,31.0,53,1,1,41,1,49,1,41,1,1,39,1,46,1,43,1,1,"(9878, 2015)",9878,2015,98782015
9879,2010,60,1,,70,2,1,70,2,70,2,50,1,1,40,1,35,1,40,1,1,"(9879, 2010)",9879,2010,98792010
9879,2011,50,1,,55,1,1,45,1,55,1,40,1,1,45,1,35,1,50,1,1,"(9879, 2011)",9879,2011,98792011
9879,2012,48,1,,45,1,1,38,1,62,1,54,1,1,38,1,38,1,62,1,1,"(9879, 2012)",9879,2012,98792012
9879,2013,52,1,,49,1,1,49,1,56,1,59,1,1,39,1,39,1,57,1,1,"(9879, 2013)",9879,2013,98792013
9879,2014,52,1,34.0,56,1,1,58,1,41,1,54,1,1,29,0,28,0,39,1,1,"(9879, 2014)",9879,2014,98792014
9879,2015,52,1,34.0,48,1,1,39,1,54,1,59,1,1,29,0,30,0,39,1,1,"(9879, 2015)",9879,2015,98792015
9880,2010,30,0,,30,0,1,35,1,45,1,65,1,1,50,1,30,0,50,1,1,"(9880, 2010)",9880,2010,98802010
9880,2011,50,1,,50,1,1,35,1,35,1,50,1,1,35,1,55,1,50,1,1,"(9880, 2011)",9880,2011,98802011
9880,2012,60,1,,40,1,1,50,1,35,1,65,1,1,35,1,45,1,50,1,1,"(9880, 2012)",9880,2012,98802012
9880,2013,73,2,,44,1,1,53,1,44,1,73,2,1,39,1,49,1,57,1,1,"(9880, 2013)",9880,2013,98802013
9880,2014,73,2,29.0,41,1,1,53,1,44,1,73,2,1,39,1,49,1,57,1,1,"(9880, 2014)",9880,2014,98802014
9880,2015,66,1,31.0,41,1,1,53,1,44,1,66,1,1,39,1,49,1,57,1,1,"(9880, 2015)",9880,2015,98802015
9882,2010,60,1,,30,0,1,30,0,30,0,65,1,0,50,1,30,0,55,1,0,"(9882, 2010)",9882,2010,98822010
9882,2011,50,1,,65,1,1,65,1,65,1,50,1,1,35,1,45,1,55,1,1,"(9882, 2011)",9882,2011,98822011
9882,2012,35,1,,35,1,1,35,1,65,1,35,1,1,45,1,45,1,50,1,1,"(9882, 2012)",9882,2012,98822012
9882,2013,36,1,,38,1,1,49,1,62,1,33,0,1,50,1,51,1,53,1,1,"(9882, 2013)",9882,2013,98822013
9882,2014,36,1,56.0,38,1,1,49,1,52,1,62,1,1,54,1,57,1,64,1,0,"(9882, 2014)",9882,2014,98822014
9882,2015,36,1,56.0,38,1,1,49,1,52,1,29,0,1,50,1,51,1,53,1,1,"(9882, 2015)",9882,2015,98822015
9885,2010,45,1,,35,1,0,45,1,55,1,70,2,0,50,1,35,1,70,2,0,"(9885, 2010)",9885,2010,98852010
9885,2011,65,1,,50,1,1,50,1,77,2,50,1,1,55,1,55,1,35,1,1,"(9885, 2011)",9885,2011,98852011
9885,2012,50,1,,35,1,1,65,1,65,1,50,1,1,35,1,55,1,35,1,1,"(9885, 2012)",9885,2012,98852012
9885,2013,39,1,,33,0,1,51,1,63,1,72,2,0,66,1,67,2,36,1,1,"(9885, 2013)",9885,2013,98852013
9885,2014,26,0,47.0,24,0,1,64,1,53,1,72,2,1,23,0,67,2,36,1,1,"(9885, 2014)",9885,2014,98852014
9885,2015,50,1,35.0,20,0,1,65,1,50,1,80,2,1,35,1,65,1,35,1,1,"(9885, 2015)",9885,2015,98852015
9888,2010,40,1,,30,0,1,45,1,60,1,70,2,1,30,0,70,2,65,1,1,"(9888, 2010)",9888,2010,98882010
9888,2011,50,1,,50,1,1,50,1,60,1,52,1,1,30,0,55,1,65,1,1,"(9888, 2011)",9888,2011,98882011
9888,2012,45,1,,50,1,1,50,1,50,1,35,1,1,35,1,55,1,50,1,1,"(9888, 2012)",9888,2012,98882012
9891,2010,30,0,,30,0,1,30,0,45,1,65,1,1,30,0,30,0,65,1,0,"(9891, 2010)",9891,2010,98912010
9891,2011,70,2,,48,1,1,46,1,45,1,65,1,1,61,1,67,2,65,1,0,"(9891, 2011)",9891,2011,98912011
9891,2015,63,1,48.0,46,1,1,51,1,50,1,50,1,1,55,1,57,1,47,1,1,"(9891, 2015)",9891,2015,98912015
9904,2010,55,1,,70,2,1,65,1,45,1,65,1,1,70,2,70,2,70,2,1,"(9904, 2010)",9904,2010,99042010
9904,2011,55,1,,56,1,1,55,1,43,1,53,1,1,39,1,37,1,53,1,1,"(9904, 2011)",9904,2011,99042011
9904,2012,65,1,,58,1,1,63,1,44,1,64,1,1,39,1,45,1,47,1,1,"(9904, 2012)",9904,2012,99042012
9904,2013,78,2,,58,1,1,66,1,39,1,41,1,1,39,1,48,1,47,1,1,"(9904, 2013)",9904,2013,99042013
9904,2014,48,1,55.0,38,1,1,38,1,51,1,40,1,1,37,1,48,1,56,1,1,"(9904, 2014)",9904,2014,99042014
9904,2015,48,1,55.0,41,1,1,38,1,51,1,40,1,1,35,1,50,1,61,1,1,"(9904, 2015)",9904,2015,99042015
9905,2010,45,1,,40,1,1,45,1,70,2,70,2,1,50,1,70,2,50,1,1,"(9905, 2010)",9905,2010,99052010
9905,2011,65,1,,50,1,1,59,1,62,1,53,1,1,57,1,53,1,43,1,1,"(9905, 2011)",9905,2011,99052011
9905,2012,68,2,,57,1,1,55,1,39,1,60,1,1,52,1,65,1,53,1,1,"(9905, 2012)",9905,2012,99052012
9905,2013,66,1,,52,1,1,55,1,37,1,56,1,1,48,1,65,1,53,1,1,"(9905, 2013)",9905,2013,99052013
9905,2014,67,2,54.0,57,1,1,55,1,38,1,44,1,1,53,1,60,1,52,1,1,"(9905, 2014)",9905,2014,99052014
9905,2015,60,1,43.0,53,1,1,49,1,40,1,44,1,1,55,1,62,1,47,1,1,"(9905, 2015)",9905,2015,99052015
9906,2010,64,1,,30,0,0,65,1,50,1,70,2,0,70,2,34,1,55,1,0,"(9906, 2010)",9906,2010,99062010
9906,2011,57,1,,54,1,1,58,1,69,2,79,2,1,58,1,48,1,54,1,1,"(9906, 2011)",9906,2011,99062011
9906,2012,47,1,,51,1,1,67,2,63,1,54,1,1,52,1,37,1,55,1,1,"(9906, 2012)",9906,2012,99062012
9906,2013,47,1,,51,1,1,70,2,65,1,54,1,1,52,1,37,1,55,1,1,"(9906, 2013)",9906,2013,99062013
9906,2014,47,1,52.0,51,1,1,67,2,67,2,54,1,1,52,1,37,1,55,1,1,"(9906, 2014)",9906,2014,99062014
9906,2015,57,1,50.0,50,1,1,61,1,62,1,49,1,1,49,1,42,1,52,1,1,"(9906, 2015)",9906,2015,99062015
9908,2010,45,1,,45,1,1,33,0,50,1,67,2,1,30,0,30,0,30,0,1,"(9908, 2010)",9908,2010,99082010
9908,2011,66,1,,45,1,1,41,1,69,2,72,2,1,34,1,57,1,34,1,0,"(9908, 2011)",9908,2011,99082011
9908,2012,47,1,,52,1,1,52,1,54,1,52,1,1,45,1,49,1,47,1,1,"(9908, 2012)",9908,2012,99082012
9908,2013,47,1,,52,1,1,52,1,54,1,60,1,1,45,1,49,1,47,1,1,"(9908, 2013)",9908,2013,99082013
9908,2014,50,1,50.0,52,1,1,55,1,49,1,52,1,1,45,1,49,1,47,1,1,"(9908, 2014)",9908,2014,99082014
9908,2015,50,1,39.0,54,1,1,55,1,64,1,28,0,1,54,1,58,1,47,1,1,"(9908, 2015)",9908,2015,99082015
9910,2010,35,1,,30,0,1,45,1,45,1,70,2,1,35,1,30,0,50,1,0,"(9910, 2010)",9910,2010,99102010
9910,2011,43,1,,44,1,1,53,1,45,1,60,1,1,40,1,41,1,47,1,1,"(9910, 2011)",9910,2011,99102011
9910,2012,53,1,,62,1,1,59,1,68,2,52,1,1,42,1,52,1,68,2,1,"(9910, 2012)",9910,2012,99102012
9910,2013,53,1,,62,1,1,59,1,68,2,52,1,0,42,1,52,1,68,2,1,"(9910, 2013)",9910,2013,99102013
9910,2014,53,1,54.0,62,1,1,59,1,68,2,52,1,1,42,1,52,1,65,1,1,"(9910, 2014)",9910,2014,99102014
9910,2015,55,1,59.0,38,1,1,41,1,48,1,50,1,0,55,1,55,1,59,1,1,"(9910, 2015)",9910,2015,99102015
9911,2010,50,1,,65,1,1,55,1,45,1,50,1,1,40,1,60,1,40,1,1,"(9911, 2010)",9911,2010,99112010
9911,2011,55,1,,56,1,1,55,1,49,1,52,1,1,48,1,60,1,56,1,1,"(9911, 2011)",9911,2011,99112011
9911,2012,40,1,,48,1,1,51,1,54,1,37,1,1,34,1,53,1,49,1,1,"(9911, 2012)",9911,2012,99112012
9911,2013,40,1,,48,1,1,51,1,54,1,37,1,1,40,1,53,1,41,1,1,"(9911, 2013)",9911,2013,99112013
9911,2014,38,1,54.0,48,1,1,51,1,54,1,36,1,1,34,1,53,1,49,1,1,"(9911, 2014)",9911,2014,99112014
9911,2015,69,2,38.0,57,1,1,66,1,40,1,66,1,1,58,1,47,1,67,2,1,"(9911, 2015)",9911,2015,99112015
9912,2010,40,1,,65,1,1,45,1,70,2,50,1,1,45,1,40,1,50,1,1,"(9912, 2010)",9912,2010,99122010
9912,2011,46,1,,58,1,1,45,1,33,0,42,1,1,38,1,48,1,50,1,1,"(9912, 2011)",9912,2011,99122011
9912,2014,62,1,49.0,55,1,1,56,1,51,1,52,1,1,36,1,54,1,48,1,1,"(9912, 2014)",9912,2014,99122014
9925,2010,70,2,,70,2,1,65,1,70,2,70,2,1,60,1,70,2,70,2,1,"(9925, 2010)",9925,2010,99252010
9925,2011,54,1,,52,1,1,52,1,67,2,51,1,1,46,1,46,1,67,2,1,"(9925, 2011)",9925,2011,99252011
9925,2012,70,2,,58,1,1,54,1,58,1,60,1,1,50,1,50,1,60,1,1,"(9925, 2012)",9925,2012,99252012
9925,2013,50,1,,53,1,1,57,1,58,1,60,1,0,55,1,51,1,60,1,1,"(9925, 2013)",9925,2013,99252013
9925,2014,70,2,52.0,58,1,1,55,1,61,1,62,1,1,51,1,54,1,60,1,1,"(9925, 2014)",9925,2014,99252014
9925,2015,54,1,49.0,53,1,1,51,1,51,1,62,1,1,58,1,55,1,56,1,1,"(9925, 2015)",9925,2015,99252015
9927,2010,70,2,,70,2,1,70,2,70,2,65,1,1,60,1,70,2,70,2,1,"(9927, 2010)",9927,2010,99272010
9927,2011,48,1,,49,1,1,52,1,52,1,48,1,1,47,1,46,1,48,1,1,"(9927, 2011)",9927,2011,99272011
9927,2012,70,2,,55,1,1,40,1,46,1,60,1,1,38,1,42,1,62,1,1,"(9927, 2012)",9927,2012,99272012
9927,2013,67,2,,54,1,1,49,1,47,1,58,1,1,39,1,43,1,64,1,1,"(9927, 2013)",9927,2013,99272013
9927,2014,70,2,47.0,55,1,1,42,1,47,1,60,1,1,41,1,43,1,62,1,1,"(9927, 2014)",9927,2014,99272014
9927,2015,64,1,46.0,55,1,1,44,1,45,1,27,0,1,37,1,44,1,51,1,1,"(9927, 2015)",9927,2015,99272015
9930,2010,60,1,,50,1,1,60,1,65,1,55,1,1,50,1,55,1,45,1,1,"(9930, 2010)",9930,2010,99302010
9930,2014,52,1,48.0,56,1,1,54,1,63,1,64,1,1,47,1,44,1,54,1,1,"(9930, 2014)",9930,2014,99302014
9930,2015,47,1,41.0,54,1,1,54,1,63,1,64,1,1,47,1,44,1,54,1,1,"(9930, 2015)",9930,2015,99302015
9931,2010,40,1,,45,1,1,50,1,65,1,50,1,1,60,1,60,1,60,1,1,"(9931, 2010)",9931,2010,99312010
9931,2011,46,1,,40,1,1,51,1,54,1,49,1,1,38,1,53,1,55,1,1,"(9931, 2011)",9931,2011,99312011
9931,2012,61,1,,46,1,1,66,1,66,1,54,1,1,47,1,58,1,53,1,1,"(9931, 2012)",9931,2012,99312012
9931,2013,61,1,,46,1,1,66,1,66,1,54,1,1,47,1,58,1,53,1,1,"(9931, 2013)",9931,2013,99312013
9931,2014,61,1,63.0,46,1,1,66,1,66,1,54,1,1,47,1,58,1,53,1,1,"(9931, 2014)",9931,2014,99312014
9931,2015,61,1,63.0,46,1,1,66,1,66,1,54,1,1,47,1,58,1,53,1,1,"(9931, 2015)",9931,2015,99312015
9938,2010,70,2,,70,2,1,65,1,70,2,70,2,1,60,1,70,2,70,2,1,"(9938, 2010)",9938,2010,99382010
9938,2011,68,2,,53,1,1,67,2,53,1,67,2,1,57,1,57,1,63,1,1,"(9938, 2011)",9938,2011,99382011
9938,2012,60,1,,60,1,1,50,1,50,1,35,1,1,40,1,38,1,52,1,1,"(9938, 2012)",9938,2012,99382012
9938,2013,53,1,,52,1,1,55,1,53,1,42,1,1,41,1,41,1,52,1,1,"(9938, 2013)",9938,2013,99382013
9938,2014,60,1,51.0,60,1,1,52,1,55,1,38,1,1,41,1,40,1,52,1,1,"(9938, 2014)",9938,2014,99382014
9938,2015,60,1,58.0,53,1,1,55,1,49,1,45,1,1,48,1,42,1,53,1,1,"(9938, 2015)",9938,2015,99382015
9941,2010,35,1,,70,2,1,45,1,70,2,35,1,1,30,0,45,1,30,0,1,"(9941, 2010)",9941,2010,99412010
9941,2011,65,1,,50,1,1,50,1,50,1,65,1,1,35,1,55,1,50,1,1,"(9941, 2011)",9941,2011,99412011
9941,2012,49,1,,53,1,1,52,1,34,1,36,1,1,36,1,45,1,49,1,1,"(9941, 2012)",9941,2012,99412012
9941,2013,49,1,,53,1,1,52,1,34,1,36,1,1,36,1,45,1,49,1,1,"(9941, 2013)",9941,2013,99412013
9941,2014,49,1,56.0,53,1,1,52,1,34,1,57,1,1,36,1,52,1,49,1,1,"(9941, 2014)",9941,2014,99412014
9941,2015,49,1,56.0,53,1,1,52,1,34,1,36,1,1,36,1,45,1,49,1,1,"(9941, 2015)",9941,2015,99412015
9956,2010,30,0,,50,1,1,55,1,70,2,55,1,1,40,1,60,1,60,1,1,"(9956, 2010)",9956,2010,99562010
9956,2011,67,2,,53,1,1,55,1,66,1,63,1,1,43,1,48,1,62,1,1,"(9956, 2011)",9956,2011,99562011
9956,2012,50,1,,54,1,1,52,1,54,1,46,1,1,36,1,43,1,47,1,1,"(9956, 2012)",9956,2012,99562012
9956,2013,50,1,,54,1,1,52,1,54,1,46,1,1,36,1,43,1,47,1,1,"(9956, 2013)",9956,2013,99562013
9956,2014,50,1,60.0,54,1,1,52,1,54,1,46,1,1,36,1,43,1,47,1,1,"(9956, 2014)",9956,2014,99562014
9956,2015,50,1,60.0,54,1,1,52,1,54,1,46,1,1,36,1,43,1,47,1,1,"(9956, 2015)",9956,2015,99562015
9976,2010,30,0,,30,0,0,30,0,40,1,65,1,1,40,1,30,0,45,1,0,"(9976, 2010)",9976,2010,99762010
9976,2011,65,1,,35,1,0,65,1,63,1,65,1,1,55,1,45,1,60,1,0,"(9976, 2011)",9976,2011,99762011
9976,2012,50,1,,50,1,1,50,1,35,1,50,1,1,45,1,45,1,50,1,1,"(9976, 2012)",9976,2012,99762012
9976,2013,55,1,,57,1,1,54,1,44,1,60,1,1,49,1,51,1,61,1,1,"(9976, 2013)",9976,2013,99762013
9976,2014,55,1,40.0,57,1,1,54,1,44,1,56,1,1,49,1,51,1,53,1,1,"(9976, 2014)",9976,2014,99762014
9976,2015,52,1,40.0,65,1,1,40,1,55,1,48,1,1,50,1,51,1,55,1,1,"(9976, 2015)",9976,2015,99762015
9984,2010,45,1,,35,1,1,70,2,45,1,55,1,1,65,1,60,1,70,2,1,"(9984, 2010)",9984,2010,99842010
9984,2011,50,1,,50,1,0,70,2,65,1,65,1,1,60,1,50,1,70,2,1,"(9984, 2011)",9984,2011,99842011
9984,2012,68,2,,54,1,1,55,1,68,2,42,1,1,59,1,47,1,62,1,1,"(9984, 2012)",9984,2012,99842012
9984,2013,53,1,,40,1,1,55,1,68,2,42,1,0,59,1,47,1,62,1,1,"(9984, 2013)",9984,2013,99842013
9984,2014,53,1,49.0,43,1,1,52,1,58,1,42,1,1,59,1,47,1,62,1,1,"(9984, 2014)",9984,2014,99842014
9984,2015,53,1,49.0,43,1,1,52,1,58,1,42,1,1,59,1,47,1,62,1,1,"(9984, 2015)",9984,2015,99842015
9985,2010,53,1,,40,1,1,55,1,55,1,65,1,1,70,2,70,2,65,1,1,"(9985, 2010)",9985,2010,99852010
9985,2011,68,2,,66,1,1,53,1,66,1,63,1,0,59,1,47,1,66,1,1,"(9985, 2011)",9985,2011,99852011
9985,2012,75,2,,70,2,1,55,1,58,1,60,1,1,45,1,60,1,52,1,1,"(9985, 2012)",9985,2012,99852012
9985,2013,54,1,,62,1,1,55,1,58,1,60,1,1,45,1,60,1,52,1,1,"(9985, 2013)",9985,2013,99852013
9985,2014,54,1,45.0,62,1,1,55,1,58,1,60,1,1,45,1,54,1,52,1,1,"(9985, 2014)",9985,2014,99852014
9985,2015,54,1,45.0,62,1,1,55,1,58,1,60,1,1,45,1,54,1,52,1,1,"(9985, 2015)",9985,2015,99852015
9986,2010,40,1,,50,1,1,45,1,43,1,60,1,1,70,2,70,2,70,2,1,"(9986, 2010)",9986,2010,99862010
9986,2011,47,1,,36,1,1,34,1,33,0,53,1,1,49,1,58,1,48,1,1,"(9986, 2011)",9986,2011,99862011
9986,2013,60,1,,53,1,1,48,1,50,1,48,1,1,42,1,48,1,49,1,1,"(9986, 2013)",9986,2013,99862013
9986,2014,60,1,47.0,53,1,1,48,1,50,1,48,1,1,42,1,48,1,49,1,1,"(9986, 2014)",9986,2014,99862014
9986,2015,60,1,47.0,53,1,1,48,1,50,1,48,1,1,39,1,48,1,49,1,1,"(9986, 2015)",9986,2015,99862015
9987,2010,45,1,,45,1,1,50,1,35,1,60,1,1,70,2,65,1,70,2,1,"(9987, 2010)",9987,2010,99872010
9987,2011,66,1,,52,1,1,65,1,66,1,51,1,1,48,1,47,1,54,1,0,"(9987, 2011)",9987,2011,99872011
9987,2012,53,1,,55,1,1,55,1,48,1,56,1,1,47,1,45,1,55,1,1,"(9987, 2012)",9987,2012,99872012
9987,2013,58,1,,38,1,1,67,2,48,1,56,1,1,47,1,45,1,55,1,1,"(9987, 2013)",9987,2013,99872013
9987,2014,58,1,52.0,38,1,1,67,2,48,1,56,1,1,47,1,45,1,55,1,1,"(9987, 2014)",9987,2014,99872014
9987,2015,58,1,52.0,38,1,1,30,0,69,2,56,1,1,36,1,57,1,70,2,1,"(9987, 2015)",9987,2015,99872015
9989,2011,48,1,,65,1,1,55,1,45,1,50,1,1,46,1,48,1,45,1,1,"(9989, 2011)",9989,2011,99892011
9989,2012,69,2,,58,1,1,56,1,52,1,61,1,1,45,1,49,1,65,1,1,"(9989, 2012)",9989,2012,99892012
9989,2013,69,2,,58,1,1,56,1,52,1,61,1,0,38,1,49,1,65,1,1,"(9989, 2013)",9989,2013,99892013
9989,2014,69,2,44.0,58,1,1,56,1,52,1,61,1,1,38,1,49,1,65,1,1,"(9989, 2014)",9989,2014,99892014
9989,2015,69,2,44.0,58,1,1,56,1,52,1,61,1,1,38,1,49,1,65,1,1,"(9989, 2015)",9989,2015,99892015
9991,2010,70,2,,65,1,1,60,1,50,1,60,1,1,45,1,50,1,40,1,1,"(9991, 2010)",9991,2010,99912010
9991,2011,55,1,,55,1,1,54,1,74,2,56,1,1,61,1,39,1,38,1,1,"(9991, 2011)",9991,2011,99912011
9991,2012,50,1,,47,1,1,55,1,66,1,47,1,1,48,1,45,1,52,1,1,"(9991, 2012)",9991,2012,99912012
9991,2013,50,1,,37,1,1,28,0,66,1,34,1,0,50,1,53,1,40,1,1,"(9991, 2013)",9991,2013,99912013
9991,2014,50,1,55.0,37,1,1,28,0,66,1,34,1,1,55,1,59,1,52,1,1,"(9991, 2014)",9991,2014,99912014
9991,2015,50,1,55.0,37,1,1,42,1,66,1,34,1,1,49,1,54,1,52,1,1,"(9991, 2015)",9991,2015,99912015
9993,2010,35,1,,35,1,1,45,1,40,1,50,1,1,70,2,70,2,70,2,1,"(9993, 2010)",9993,2010,99932010
9993,2011,47,1,,37,1,1,54,1,64,1,67,2,1,33,0,34,1,48,1,0,"(9993, 2011)",9993,2011,99932011
9993,2012,55,1,,55,1,1,47,1,46,1,49,1,1,45,1,46,1,50,1,1,"(9993, 2012)",9993,2012,99932012
9993,2013,47,1,,39,1,1,38,1,64,1,49,1,1,45,1,46,1,67,2,1,"(9993, 2013)",9993,2013,99932013
9994,2010,60,1,,60,1,1,50,1,40,1,50,1,1,65,1,65,1,70,2,1,"(9994, 2010)",9994,2010,99942010
9994,2011,66,1,,53,1,1,48,1,46,1,52,1,1,48,1,58,1,55,1,1,"(9994, 2011)",9994,2011,99942011
9994,2012,67,2,,52,1,1,51,1,50,1,50,1,1,45,1,52,1,52,1,1,"(9994, 2012)",9994,2012,99942012
9994,2013,67,2,,52,1,1,31,0,50,1,50,1,1,45,1,52,1,52,1,1,"(9994, 2013)",9994,2013,99942013
9994,2014,62,1,45.0,52,1,1,42,1,50,1,62,1,1,45,1,52,1,52,1,1,"(9994, 2014)",9994,2014,99942014
9994,2015,62,1,45.0,52,1,1,42,1,50,1,62,1,1,45,1,52,1,52,1,1,"(9994, 2015)",9994,2015,99942015
9996,2015,50,1,50.0,50,1,1,50,1,50,1,50,1,1,45,1,45,1,50,1,1,"(9996, 2015)",9996,2015,99962015
9997,2010,50,1,,50,1,1,50,1,50,1,50,1,1,50,1,50,1,50,1,1,"(9997, 2010)",9997,2010,99972010
9997,2011,53,1,,53,1,1,48,1,52,1,53,1,1,46,1,46,1,46,1,1,"(9997, 2011)",9997,2011,99972011
9997,2012,52,1,,55,1,1,52,1,55,1,47,1,1,32,0,40,1,41,1,1,"(9997, 2012)",9997,2012,99972012
9998,2012,50,1,,50,1,1,55,1,48,1,46,1,1,46,1,45,1,47,1,1,"(9998, 2012)",9998,2012,99982012
9998,2013,50,1,,50,1,1,55,1,67,2,46,1,1,46,1,45,1,47,1,1,"(9998, 2013)",9998,2013,99982013
9998,2014,55,1,50.0,55,1,1,55,1,67,2,46,1,1,46,1,45,1,47,1,1,"(9998, 2014)",9998,2014,99982014
9999,2010,65,1,,60,1,1,50,1,35,1,40,1,1,65,1,70,2,70,2,1,"(9999, 2010)",9999,2010,99992010
10000,2010,65,1,,60,1,1,60,1,40,1,50,1,1,70,2,60,1,70,2,1,"(10000, 2010)",10000,2010,100002010
10000,2011,52,1,,52,1,1,52,1,48,1,53,1,1,46,1,48,1,53,1,1,"(10000, 2011)",10000,2011,100002011
10000,2012,54,1,,51,1,1,47,1,52,1,50,1,1,44,1,55,1,53,1,1,"(10000, 2012)",10000,2012,100002012
10000,2013,54,1,,51,1,1,47,1,52,1,32,0,1,44,1,58,1,37,1,1,"(10000, 2013)",10000,2013,100002013
10000,2014,54,1,42.0,51,1,1,47,1,52,1,32,0,1,44,1,58,1,37,1,1,"(10000, 2014)",10000,2014,100002014
10000,2015,54,1,42.0,51,1,1,47,1,52,1,32,0,1,44,1,58,1,37,1,1,"(10000, 2015)",10000,2015,100002015
10001,2010,45,1,,60,1,1,40,1,45,1,55,1,1,70,2,70,2,70,2,1,"(10001, 2010)",10001,2010,100012010
10001,2011,34,1,,52,1,0,66,1,48,1,53,1,1,48,1,59,1,67,2,1,"(10001, 2011)",10001,2011,100012011
10001,2012,52,1,,50,1,1,59,1,60,1,32,0,1,48,1,45,1,53,1,1,"(10001, 2012)",10001,2012,100012012
10001,2015,52,1,46.0,50,1,1,57,1,55,1,32,0,1,48,1,45,1,53,1,1,"(10001, 2015)",10001,2015,100012015
10003,2010,65,1,,70,2,1,70,2,70,2,70,2,1,70,2,70,2,70,2,1,"(10003, 2010)",10003,2010,100032010
10003,2011,66,1,,34,1,1,52,1,51,1,64,1,1,44,1,47,1,64,1,1,"(10003, 2011)",10003,2011,100032011
10003,2012,26,0,,24,0,1,62,1,39,1,57,1,0,48,1,58,1,60,1,1,"(10003, 2012)",10003,2012,100032012
10003,2013,41,1,,39,1,1,36,1,42,1,44,1,0,52,1,58,1,57,1,1,"(10003, 2013)",10003,2013,100032013
10003,2014,63,1,34.0,34,1,1,34,1,51,1,36,1,0,51,1,58,1,54,1,1,"(10003, 2014)",10003,2014,100032014
10003,2015,45,1,44.0,42,1,1,34,1,36,1,55,1,0,31,0,47,1,42,1,1,"(10003, 2015)",10003,2015,100032015
10167,2010,30,0,,30,0,0,40,1,60,1,70,2,0,45,1,30,0,70,2,0,"(10167, 2010)",10167,2010,101672010
